frame_id,location_id,class_id,split,source_view,nominal_height,altitude_reference,sequence_index,absolute_path,relative_path,filename,positive_tile_id,positive_location_id,georeferenced,split_protocol
drone_0190_250_0033,0190,0190,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,33,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0190/250/33.jpg,drone_view_512/0190/250/33.jpg,33.jpg,sat_0190,190,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0190_250_0034,0190,0190,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,34,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0190/250/34.jpg,drone_view_512/0190/250/34.jpg,34.jpg,sat_0190,190,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0190_250_0035,0190,0190,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,35,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0190/250/35.jpg,drone_view_512/0190/250/35.jpg,35.jpg,sat_0190,190,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0190_250_0036,0190,0190,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,36,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0190/250/36.jpg,drone_view_512/0190/250/36.jpg,36.jpg,sat_0190,190,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0190_250_0037,0190,0190,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,37,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0190/250/37.jpg,drone_view_512/0190/250/37.jpg,37.jpg,sat_0190,190,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0190_250_0038,0190,0190,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,38,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0190/250/38.jpg,drone_view_512/0190/250/38.jpg,38.jpg,sat_0190,190,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0190_250_0039,0190,0190,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,39,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0190/250/39.jpg,drone_view_512/0190/250/39.jpg,39.jpg,sat_0190,190,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0190_250_0040,0190,0190,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,40,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0190/250/40.jpg,drone_view_512/0190/250/40.jpg,40.jpg,sat_0190,190,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0190_250_0041,0190,0190,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,41,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0190/250/41.jpg,drone_view_512/0190/250/41.jpg,41.jpg,sat_0190,190,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0190_250_0042,0190,0190,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,42,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0190/250/42.jpg,drone_view_512/0190/250/42.jpg,42.jpg,sat_0190,190,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0190_250_0043,0190,0190,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,43,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0190/250/43.jpg,drone_view_512/0190/250/43.jpg,43.jpg,sat_0190,190,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0190_250_0044,0190,0190,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,44,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0190/250/44.jpg,drone_view_512/0190/250/44.jpg,44.jpg,sat_0190,190,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0190_250_0045,0190,0190,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,45,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0190/250/45.jpg,drone_view_512/0190/250/45.jpg,45.jpg,sat_0190,190,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0190_250_0046,0190,0190,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,46,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0190/250/46.jpg,drone_view_512/0190/250/46.jpg,46.jpg,sat_0190,190,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0190_250_0047,0190,0190,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,47,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0190/250/47.jpg,drone_view_512/0190/250/47.jpg,47.jpg,sat_0190,190,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0190_250_0048,0190,0190,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,48,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0190/250/48.jpg,drone_view_512/0190/250/48.jpg,48.jpg,sat_0190,190,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0190_250_0049,0190,0190,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,49,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0190/250/49.jpg,drone_view_512/0190/250/49.jpg,49.jpg,sat_0190,190,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0192_250_0000,0192,0192,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,0,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0192/250/0.jpg,drone_view_512/0192/250/0.jpg,0.jpg,sat_0192,192,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0192_250_0001,0192,0192,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,1,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0192/250/1.jpg,drone_view_512/0192/250/1.jpg,1.jpg,sat_0192,192,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0192_250_0002,0192,0192,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,2,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0192/250/2.jpg,drone_view_512/0192/250/2.jpg,2.jpg,sat_0192,192,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0192_250_0003,0192,0192,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,3,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0192/250/3.jpg,drone_view_512/0192/250/3.jpg,3.jpg,sat_0192,192,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0192_250_0004,0192,0192,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,4,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0192/250/4.jpg,drone_view_512/0192/250/4.jpg,4.jpg,sat_0192,192,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0192_250_0005,0192,0192,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,5,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0192/250/5.jpg,drone_view_512/0192/250/5.jpg,5.jpg,sat_0192,192,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0192_250_0006,0192,0192,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,6,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0192/250/6.jpg,drone_view_512/0192/250/6.jpg,6.jpg,sat_0192,192,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0192_250_0007,0192,0192,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,7,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0192/250/7.jpg,drone_view_512/0192/250/7.jpg,7.jpg,sat_0192,192,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0192_250_0008,0192,0192,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,8,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0192/250/8.jpg,drone_view_512/0192/250/8.jpg,8.jpg,sat_0192,192,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0192_250_0009,0192,0192,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,9,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0192/250/9.jpg,drone_view_512/0192/250/9.jpg,9.jpg,sat_0192,192,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0192_250_0010,0192,0192,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,10,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0192/250/10.jpg,drone_view_512/0192/250/10.jpg,10.jpg,sat_0192,192,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0192_250_0011,0192,0192,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,11,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0192/250/11.jpg,drone_view_512/0192/250/11.jpg,11.jpg,sat_0192,192,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0192_250_0012,0192,0192,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,12,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0192/250/12.jpg,drone_view_512/0192/250/12.jpg,12.jpg,sat_0192,192,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0192_250_0013,0192,0192,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,13,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0192/250/13.jpg,drone_view_512/0192/250/13.jpg,13.jpg,sat_0192,192,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0192_250_0014,0192,0192,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,14,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0192/250/14.jpg,drone_view_512/0192/250/14.jpg,14.jpg,sat_0192,192,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0192_250_0015,0192,0192,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,15,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0192/250/15.jpg,drone_view_512/0192/250/15.jpg,15.jpg,sat_0192,192,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0192_250_0016,0192,0192,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,16,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0192/250/16.jpg,drone_view_512/0192/250/16.jpg,16.jpg,sat_0192,192,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0192_250_0017,0192,0192,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,17,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0192/250/17.jpg,drone_view_512/0192/250/17.jpg,17.jpg,sat_0192,192,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0192_250_0018,0192,0192,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,18,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0192/250/18.jpg,drone_view_512/0192/250/18.jpg,18.jpg,sat_0192,192,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0192_250_0019,0192,0192,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,19,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0192/250/19.jpg,drone_view_512/0192/250/19.jpg,19.jpg,sat_0192,192,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0192_250_0020,0192,0192,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,20,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0192/250/20.jpg,drone_view_512/0192/250/20.jpg,20.jpg,sat_0192,192,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0192_250_0021,0192,0192,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,21,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0192/250/21.jpg,drone_view_512/0192/250/21.jpg,21.jpg,sat_0192,192,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0192_250_0022,0192,0192,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,22,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0192/250/22.jpg,drone_view_512/0192/250/22.jpg,22.jpg,sat_0192,192,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0192_250_0023,0192,0192,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,23,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0192/250/23.jpg,drone_view_512/0192/250/23.jpg,23.jpg,sat_0192,192,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0192_250_0024,0192,0192,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,24,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0192/250/24.jpg,drone_view_512/0192/250/24.jpg,24.jpg,sat_0192,192,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0192_250_0025,0192,0192,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,25,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0192/250/25.jpg,drone_view_512/0192/250/25.jpg,25.jpg,sat_0192,192,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0192_250_0026,0192,0192,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,26,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0192/250/26.jpg,drone_view_512/0192/250/26.jpg,26.jpg,sat_0192,192,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0192_250_0027,0192,0192,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,27,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0192/250/27.jpg,drone_view_512/0192/250/27.jpg,27.jpg,sat_0192,192,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0192_250_0028,0192,0192,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,28,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0192/250/28.jpg,drone_view_512/0192/250/28.jpg,28.jpg,sat_0192,192,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0192_250_0029,0192,0192,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,29,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0192/250/29.jpg,drone_view_512/0192/250/29.jpg,29.jpg,sat_0192,192,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0192_250_0030,0192,0192,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,30,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0192/250/30.jpg,drone_view_512/0192/250/30.jpg,30.jpg,sat_0192,192,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0192_250_0031,0192,0192,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,31,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0192/250/31.jpg,drone_view_512/0192/250/31.jpg,31.jpg,sat_0192,192,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0192_250_0032,0192,0192,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,32,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0192/250/32.jpg,drone_view_512/0192/250/32.jpg,32.jpg,sat_0192,192,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0192_250_0033,0192,0192,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,33,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0192/250/33.jpg,drone_view_512/0192/250/33.jpg,33.jpg,sat_0192,192,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0192_250_0034,0192,0192,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,34,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0192/250/34.jpg,drone_view_512/0192/250/34.jpg,34.jpg,sat_0192,192,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0192_250_0035,0192,0192,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,35,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0192/250/35.jpg,drone_view_512/0192/250/35.jpg,35.jpg,sat_0192,192,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0192_250_0036,0192,0192,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,36,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0192/250/36.jpg,drone_view_512/0192/250/36.jpg,36.jpg,sat_0192,192,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0192_250_0037,0192,0192,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,37,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0192/250/37.jpg,drone_view_512/0192/250/37.jpg,37.jpg,sat_0192,192,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0192_250_0038,0192,0192,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,38,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0192/250/38.jpg,drone_view_512/0192/250/38.jpg,38.jpg,sat_0192,192,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0192_250_0039,0192,0192,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,39,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0192/250/39.jpg,drone_view_512/0192/250/39.jpg,39.jpg,sat_0192,192,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0192_250_0040,0192,0192,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,40,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0192/250/40.jpg,drone_view_512/0192/250/40.jpg,40.jpg,sat_0192,192,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0192_250_0041,0192,0192,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,41,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0192/250/41.jpg,drone_view_512/0192/250/41.jpg,41.jpg,sat_0192,192,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0192_250_0042,0192,0192,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,42,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0192/250/42.jpg,drone_view_512/0192/250/42.jpg,42.jpg,sat_0192,192,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0192_250_0043,0192,0192,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,43,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0192/250/43.jpg,drone_view_512/0192/250/43.jpg,43.jpg,sat_0192,192,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0192_250_0044,0192,0192,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,44,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0192/250/44.jpg,drone_view_512/0192/250/44.jpg,44.jpg,sat_0192,192,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0192_250_0045,0192,0192,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,45,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0192/250/45.jpg,drone_view_512/0192/250/45.jpg,45.jpg,sat_0192,192,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0192_250_0046,0192,0192,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,46,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0192/250/46.jpg,drone_view_512/0192/250/46.jpg,46.jpg,sat_0192,192,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0192_250_0047,0192,0192,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,47,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0192/250/47.jpg,drone_view_512/0192/250/47.jpg,47.jpg,sat_0192,192,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0192_250_0048,0192,0192,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,48,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0192/250/48.jpg,drone_view_512/0192/250/48.jpg,48.jpg,sat_0192,192,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0192_250_0049,0192,0192,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,49,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0192/250/49.jpg,drone_view_512/0192/250/49.jpg,49.jpg,sat_0192,192,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0198_250_0000,0198,0198,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,0,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0198/250/0.jpg,drone_view_512/0198/250/0.jpg,0.jpg,sat_0198,198,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0198_250_0001,0198,0198,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,1,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0198/250/1.jpg,drone_view_512/0198/250/1.jpg,1.jpg,sat_0198,198,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0198_250_0002,0198,0198,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,2,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0198/250/2.jpg,drone_view_512/0198/250/2.jpg,2.jpg,sat_0198,198,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0198_250_0003,0198,0198,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,3,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0198/250/3.jpg,drone_view_512/0198/250/3.jpg,3.jpg,sat_0198,198,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
drone_0198_250_0004,0198,0198,test,drone,250,NOMINAL_DATASET_FOLDER_LABEL_NOT_VERIFIED_AS_AGL_OR_MSL,4,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/drone_view_512/0198/250/4.jpg,drone_view_512/0198/250/4.jpg,4.jpg,sat_0198,198,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
